,corporation,corp,ltd,inc,foundation,author,group,all rights reserved,this file is,enterprise,incorporated,co,llc,detected_year,detected_copyright detected_year,detected_copyright detected_year detected_year,detected_copyright detected_copyright detected_year,detected_copyright detected_copyright detected_year detected_year,gmbh,by,detected_copyright detected_copyright detected_org detected_year,detected_copyright detected_org detected_year,detected_copyright detected_copyright detected_person detected_year,detected_copyright detected_person detected_year,the,or its affiliates,original author or authors,detected_other_words,detected_copyright detected_org,detected_copyright detected_copyright detected_org,detected_copyright detected_person,detected_copyright detected_copyright detected_person,word_between_copyright,detected_copyright the,score
Copyright (c) 2010 Red Hat Inc. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"achieves the intended protection.”89 Art. 95(2) of the Hungarian Copyright Act, to take ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5646387271015073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7970913319203782,0.0,0.0,0.21407595949706013,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (c) IBM Corporation 1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13994650733566272,0.0,0.0,0.0,0.0,0.0,0.0,0.5368152613499385,0.4861313185850322,0.0,0.0,0.0,0.0,0.0,0.0,0.44177256498697287,0.5106443891613374,0.0,0.0,0.0,0.0,0
Copyright (C) 2003 VMware Inc. ,0.0,0.0,0.0,0.8097369643408325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2789599171780549,0.31158196061065274,0.0,0.353100209672871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21152857239413791,0.0,0.0,0.0,0.0,0.0,0.0,0
MessageTracker (c) Override,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"When one copyrighted work serves as the basis for another work, the ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657754279259684,0.0,0.0,0.2593796885155286,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 2001 2002 2004 Behdad Esfahbod ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
The source for this exception was the extension of federal copyright ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657754279259684,0.0,0.0,0.2593796885155286,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 2004 2005 2006 2007 2008 2013 2014 Red Hat Inc. This file is part of elfutils. Written by Ulrich Drepper <drepper@redhat.com> ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999459729654395,0.0,0.0,0.0,0.0,0.38230606205277834,0.2135067890268097,0.29556974593989577,0.24195653632898548,0.3165718370699229,0.0,0.42566422537540544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14494672987738225,0.0,0.0,0.0,0.0,0.0,0.0,0
"rather than the creator, is considered the author), and in any event, copyright ",0.0,0.0,0.0,0.0,0.0,0.7637220435536412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6234517179171452,0.0,0.0,0.16744131991957892,0.0,0.0,0.0,0.0,0.0,0.0,1
"instances, institutions may request unremunerated licenses for noncommercial activities, and agree to negotiate separately with the copyright ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
A. Copyright’s Divided Subjects ................................................165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (c) 1997-2012 University of Cambridge. ------------------------------------------------------------------------------ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777513226045708,0.32265726858462696,0.44667304180778883,0.36565130075701957,0.47841197333998037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
others.  All original copyrights apply as per the original source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
"copyright holders, and online distribution services such as Appleís iTMS? The following paragraphs outline ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
Creating wholesale copies of copyrighted literary and visual works is ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"of course, came from not having to pay anything for copyright licenses ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
enforce their legitimate copyright interests if courts were to find that,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"areas of communications law outside of copyright law, the existence of ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
"The United States is a dominant exporter of copyrighted works, but until recently",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (c) 2001-2008 Axis Communications AB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777513226045708,0.32265726858462696,0.44667304180778883,0.36565130075701957,0.47841197333998037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
copying of copyrighted content.11 P2P applications are designed to look ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7968235536120261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6042120690693809,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (c) 1998 Red Hat Inc. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
copy of public domain footage often impose copyright-like restrictions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"important safe harbors from copyright-infringement suits, but also adds ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
copyright law). Congress “settled” this dispute by promulgating a cable compulsory licensing ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9466229283148341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32234303403152453,0.0,0.0,0.0,0.0,0.0,0.0,1
"Copyright (c) 2007, 2020, Oracle and/or its affiliates",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
protect the interests of copyright owners and to encourage the publication ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657754279259684,0.0,0.0,0.2593796885155286,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright 2004 by Theodore Ts'o. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3584877026929755,0.40040985955911057,0.0,0.0,0.0,0.0,0.7982891479881784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27183257271724137,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (c) 2007-2020 by Derek Clegg and Michael Toftdal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4778583755770242,0.26686997017832464,0.36944347130193744,0.3024303532870752,0.3956947556713961,0.0,0.532053334930019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18117423645467992,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (C) 2015 - 2017 Red Hat Inc. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5777513226045708,0.32265726858462696,0.44667304180778883,0.36565130075701957,0.47841197333998037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Copyright (c) 2009-2010, International Business Machines Corporation and others",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
△ What procedures should I follow to locate copyright owners?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
expression entitled to copyright protection” (CCNV v. Reid). If that person is ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright 2007-08 Red Hat Inc. Durham North Carolina. All Rights Reserved. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6484768074939491,0.0,0.0,0.0,0.0,0.0,0.5312346505228791,0.296679063480979,0.41070991615047975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20141120697221684,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright status of U.S. works published between ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
(c) A Ei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (c) 2016 Jean-Philippe Aumasson <jeanphilippe.aumasson@gmail.com>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
The duration of copyright protection for pre-1978 works is more complicated; other authors have usefully summarized the various rules.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32365363560295607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913793174647954,0.0,0.0,0.24541874037612296,0.0,0.0,0.0,0.0,0.0,0.0,1
9 http://www.copyright.iupui.edu/pgeneral.htm.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"Copyright (c) 2011,2020, Oracle and/or its affiliates",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright © 2006 Eric Anholt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"copyrighted works as data, or what Judge Leval has called “raw ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"99 Guibault, Copyright Limitations and Contracts at 303. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7968235536120261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6042120690693809,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (c) 2013 Steven Benner ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (C) 2012 John Crispin <john@phrozen.org>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4753974699170551,0.5309912522362639,0.0,0.601745756178013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36048242754228427,0.0,0.0,0.0,0.0,0.0,0.0,0
copyright. Article 15 of the European Database Directive states that ìany contractual provision contrary to ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294167991082309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7473691075149007,0.0,0.0,0.4014439810912301,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright 2004-08 2011 2013 2015-16 2018 Red Hat Inc. Durham North Carolina. All Rights Reserved. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6484768074939491,0.0,0.0,0.0,0.0,0.0,0.5312346505228791,0.296679063480979,0.41070991615047975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20141120697221684,0.0,0.0,0.0,0.0,0.0,0.0,0
judgment as to whether copyright over or under protects expressive works. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"82 See also Terese Foged, Country Report Denmark, available at http://www.euro-copyrights.org/index/4/11. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9350509745546117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3545132930998089,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (c) 1983 1992 1993 2011 The Regents of the University of California. All rights reserved. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4743467242953908,0.0,0.0,0.0,0.0,0.0,0.38858662853580267,0.21701430228950758,0.3004253985805537,0.24593142520272426,0.3217725143981739,0.0,0.0,0.0,0.0,0.0,0.0,0.548561440154935,0.0,0.0,0.14732793086750987,0.0,0.0,0.0,0.0,0.0,0.0,0
fair uses of copyrighted materials through the protection of access control ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
of copyright to the cultural ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
of the owner of copyright in a sound recording revolve around copying ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
1922 and 1964. But how can you tell if copyright in a work published ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright 1999-2008 Symas Corporation.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7236486016197681,0.404136645089996,0.5594696358777272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (c) 2005 Arnaldo Carvalho de Melo <acme@conectiva.com.br>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (C) Marvell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6542656059536905,0.7562648457161355,0.0,0.0,0.0,0.0,0
person can also easily infringe a copyright—and can easily become the victim of copyfraud.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
"creates a greater risk of system crashes, and increases the risk of anonymous attacks. There is a tension between an optimal P2P filesharing network and the goal of avoiding copyright liability. This condition will ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657754279259684,0.0,0.0,0.2593796885155286,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 2014 Ondrej Oprala <ooprala@redhat.com> ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"213 Art. 24, Copyright Act of China. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"the requirements set out in the Copyright Act, regardless of how deserving ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657754279259684,0.0,0.0,0.2593796885155286,0.0,0.0,0.0,0.0,0.0,0.0,1
"registration, or other action on the part of the copyright owner. Copyright ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6831420257574055,0.0,0.0,0.18347243130149898,0.0,0.0,0.0,0.0,0.7068626737891776,0.0,1
"“As we get serious about protecting everyone else’s copyrights,” the",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
that the publisher could also own the copyright in the underlying typescript ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9843463541454361,0.0,0.0,0.17624487249445803,0.0,0.0,0.0,0.0,0.0,0.0,1
"300. See Wu, supra note 45, at 685-86 (describing the evolution of copyright’s ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294167991082309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7473691075149007,0.0,0.0,0.4014439810912301,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (c) 1995-2017 Jean-loup Gailly and Mark Adler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
the copyright owners of the works.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9657754279259684,0.0,0.0,0.2593796885155286,0.0,0.0,0.0,0.0,0.0,0.0,1
Section 202 of the 1976 Copyright Act states: “Transfer of ownership of ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294167991082309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7473691075149007,0.0,0.0,0.4014439810912301,0.0,0.0,0.0,0.0,0.0,0.0,1
locating copyright owners can be expensive. It may make little sense to ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
have entered the public domain and can be used without copyright ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809555673738445,0.0,0.0,0.47319899441252794,0.0,0.0,0.0,0.0,0.0,0.0,1
Copyright (C) 1995  Hamish Macdonald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@remark Copyright 2002 OProfile authors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595223225394929,0.6648296337540575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4513434058817116,0.0,0.0,0.0,0.0,0.0,0.0,0
Copyright (c) 2013 Federico Simoncelli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096642325582558,0.5692652279225641,0.0,0.6451197333279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Copyright (c) 2011, 2020, Oracle and/or its affiliates",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643702103050672,0.3151843075090588,0.4363277913518557,0.3571825687499134,0.4673316277133709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397415459406655,0.0,0.0,0.0,0.0,0.0,0.0,0
© 2015 Canonical Limited ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595223225394929,0.6648296337540575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4513434058817116,0.0,0.0,0.0,0.0,0.0,0.0,0
